Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-26,148.59548950195312,115.1500015258789,97.5847396850586,232.06735229492188,276.010009765625,151.55222131778743,117.33999633789062,99.28454429575828,235.97667813661488,284.0899963378906,147.4817823722665,113.12999725341797,97.21695036175282,231.52981700911016,270.30999755859375,147.50149812854582,113.30000305175781,97.51515730627827,231.67642567591042,271.8299865722656,93339400,62723300,27072700,27694200,58076900
2022-09-27,149.57118225097656,114.41000366210938,96.91874694824219,231.05096435546875,282.94000244140625,152.48849721993565,118.31999969482422,99.40384302383815,236.31878101957915,288.6700134277344,147.78729002305445,113.05000305175781,96.2925054674001,229.1842574428307,277.510009765625,150.5370586818527,117.19999694824219,98.83724142195872,234.54003037078772,283.8399963378906,84442700,60094700,30072800,27018700,61925200
2022-09-28,147.6788787841797,118.01000213623047,99.45354461669922,235.6053009033203,287.80999755859375,148.46734352386844,118.69999694824219,100.0996635073818,236.83673316739439,289.0,142.75099295951767,113.80000305175781,96.53106930374656,229.40900814775864,277.57000732421875,145.5106120290712,114.37999725341797,97.06785094799773,231.44185936274204,283.0799865722656,146691400,55763800,32466300,29029700,54664800
2022-09-29,140.42503356933594,114.80000305175781,96.83922576904297,232.11622619628906,268.2099914550781,144.603886261403,116.06999969482422,98.05195391388744,234.51068533657707,283.6499938964844,138.65099162276434,113.05999755859375,95.38793051528353,229.09627550613527,265.7799987792969,143.99283321708396,115.5999984741211,98.05195391388744,233.47471635519574,282.760009765625,128138200,58969700,31047200,27484200,77620600
2022-09-30,136.2067413330078,113.0,95.07977294921875,227.62049865722656,265.25,141.03607776050177,116.91999816894531,98.31039769731512,235.08731066403845,275.57000732421875,136.00962893649438,112.83999633789062,94.99030555102236,227.45435409303502,262.4700012207031,139.2423203631924,114.08000183105469,96.47142820364247,232.88831480572858,266.1499938964844,124925300,59479600,32941500,35694800,67726600
2022-10-03,140.3954620361328,115.87999725341797,98.05195617675781,235.28277587890625,242.39999389648438,141.00653009557303,116.91000366210938,98.69808271289597,236.13304945829597,255.16000366210938,135.70412021518845,112.44999694824219,95.94459184495832,229.34059894313313,241.00999450683594,136.2166245441246,113.58000183105469,96.18316654329084,230.07359752202612,254.5,114311700,50941900,27982000,28880400,98363500
2022-10-04,143.99281311035156,121.08999633789062,101.03407287597656,243.23828125,249.44000244140625,144.11107754403744,123.0,101.23287754308612,244.6847277702556,257.5,142.1793399077984,119.79000091552734,99.78158223823301,239.42667925234394,242.00999450683594,142.9382384476115,119.88999938964844,99.84122970549541,239.5341863194985,250.52000427246094,87830100,62812600,28850800,34888400,109578500
2022-10-05,144.28848266601562,120.94999694824219,100.8253173828125,243.55101013183594,240.80999755859375,145.25435906019973,121.75,101.322336593497,244.8997323923168,246.6699981689453,140.94737686981628,117.69000244140625,98.21099906482014,238.56662836174206,233.27000427246094,141.9921012373244,118.58000183105469,99.23485742540439,240.41378432536368,245.00999450683594,79471000,48217500,22176900,20347100,86982700
2022-10-06,143.3324737548828,120.30000305175781,100.81537628173828,241.19564819335938,238.1300048828125,145.41204208560697,121.52999877929688,102.31637644244343,244.66517820045487,244.5800018310547,143.12551098076761,119.5,99.99032256035169,240.50175113967794,235.35000610351562,143.7069978739473,120.7699966430664,100.07978996315707,242.30980557091354,239.44000244140625,68402200,42253800,22324000,20239900,69298400
2022-10-07,138.0695037841797,114.55999755859375,98.09171295166016,228.93016052246094,223.07000732421875,141.03610072606975,118.16999816894531,99.93068253742511,235.8496700753668,234.57000732421875,137.4387349893986,113.87999725341797,97.71398107702072,227.88440854692678,222.02000427246094,140.4841648717613,118.0,99.25473609907833,235.43917767792007,233.94000244140625,85925600,54678000,27502800,37769600,83916800
2022-10-10,138.39474487304688,113.66999816894531,97.27659606933594,224.05325317382812,222.9600067138672,139.84354452092543,116.25,98.50920153191949,229.2428812102426,226.99000549316406,136.5714361256321,112.43000030517578,96.43166496662876,221.59037354348214,218.36000061035156,138.39474487304688,115.0999984741211,98.40979921111469,227.7671159691032,223.92999267578125,74899000,42339700,18225100,29743600,67925000
2022-10-11,136.97549438476562,112.20999908447266,96.60065460205078,220.30030822753906,216.5,139.31132222277216,115.4800033569336,98.65831384179268,223.86756241928063,225.75,136.22646123968164,110.38999938964844,95.73583844068543,219.0297742301736,215.0,137.8822234673554,112.70999908447266,96.84916420870518,222.460202601454,220.9499969482422,77033700,56432200,26507100,30474000,77013200
2022-10-12,136.34474182128906,112.9000015258789,96.97838592529297,220.63258361816406,217.24000549316406,138.33561191162715,113.83000183105469,98.16129407312707,222.69475365624942,219.3000030517578,136.16734514961954,111.4000015258789,96.1632747234346,218.8831668147149,211.50999450683594,137.123356205743,112.48999786376953,96.71994139625073,220.29051163189263,215.3300018310547,70433700,45728700,21876400,21903900,66860700
2022-10-13,140.9276885986328,112.52999877929688,98.46943664550781,228.93016052246094,221.72000122070312,141.51902589270472,113.44000244140625,99.1851454718156,230.74799790426584,222.99000549316406,132.43200294708785,105.3499984741211,93.81733685841787,214.1626793744842,206.22000122070312,133.04307103462438,107.87999725341797,94.58275063585123,214.8663593231117,208.3000030517578,113224000,86868100,34574500,42551800,91483000
2022-10-14,136.38414001464844,106.9000015258789,95.9843521118164,223.37887573242188,204.99000549316406,142.43558174683238,114.95999908447266,100.08973584129348,231.86212054552945,226.25999450683594,136.19687799226435,106.5999984741211,95.79548995982137,223.16386161855522,204.16000366210938,142.228603975063,114.0999984741211,99.39390436284926,230.2006451360336,224.00999450683594,88598000,67737300,25410700,30198600,94124500
2022-10-17,140.35604858398438,113.79000091552734,99.3740234375,232.14553833007812,219.35000610351562,140.83897177317823,114.19000244140625,100.32829942385068,233.54313005951505,221.86000061035156,138.24691403880277,110.08999633789062,98.24082022971412,229.80971675903513,209.4499969482422,139.035378783641,110.11000061035156,98.27064016930143,230.474309900326,210.0399932861328,85250900,62782000,28419200,28142300,79428800
2022-10-18,141.67672729492188,116.36000061035156,100.16925048828125,233.0935821533203,220.19000244140625,144.58417712557898,119.5199966430664,102.85315883269428,238.40048548189114,229.82000732421875,138.5820153837327,114.79000091552734,99.37402428483074,230.03452953155028,217.25,143.39163709489873,119.05999755859375,102.51518181869643,237.72613921758875,229.5,99136600,65607400,24060700,26329600,75891900
2022-10-19,141.78512573242188,115.06999969482422,99.03604888916016,231.11935424804688,222.0399932861328,142.85940118883795,116.58999633789062,100.41776173974847,234.17840668537156,222.92999267578125,139.45916311704835,113.22000122070312,98.33028249370157,228.97899582786735,217.77999877929688,139.6464251768979,114.70999908447266,99.41378835708981,231.666657514543,219.8000030517578,61758300,47198100,23811100,19985700,66571500
2022-10-20,141.3218994140625,115.25,99.3740234375,230.79681396484375,207.27999877929688,143.7858421579012,118.23999786376953,101.71001224007928,235.8398477825105,215.5500030517578,140.59256694794956,113.51000213623047,98.79747932577416,229.5458309126481,202.0,140.95724070036255,113.83000183105469,99.40384337708731,230.42543815781005,208.27999877929688,64522000,48795100,25323200,21811000,117798100
2022-10-21,145.14596557617188,119.31999969482422,100.527099609375,236.63150024414062,214.44000244140625,145.71760218486398,119.58999633789062,100.70602682285825,237.49155674439498,214.66000366210938,140.5925884624425,114.5,97.13743264449516,229.18423891588736,203.8000030517578,140.80941666017796,114.79000091552734,97.26665490493433,229.41880384674636,206.4199981689453,86548600,55660500,32458700,26299700,75713800
2022-10-24,147.29446411132812,119.81999969482422,101.90880584716797,241.6452178955078,211.25,148.06321288717328,120.38999938964844,102.13743799907438,242.22183991219995,213.5,143.8942268275961,116.56999969482422,99.38395517290563,235.8300983443022,198.58999633789062,145.0670657401242,119.9800033569336,101.1931046229148,238.23432552805727,205.82000732421875,75981900,49531500,27176400,24911200,100446800
2022-10-25,150.14283752441406,120.5999984741211,103.85713958740234,244.97792053222656,222.4199981689453,150.2906831379681,121.31999969482422,104.19510901685268,245.349296366253,224.35000610351562,147.20582147413825,118.94999694824219,102.10762980884543,240.25740753672832,210.0,147.92528866954444,119.6500015258789,102.28655703146957,241.654984441584,210.10000610351562,74732300,50934600,40611400,34775500,96507900
2022-10-26,147.1959228515625,115.66000366210938,94.36406707763672,226.07635498046875,224.63999938964844,149.7978453865875,119.3499984741211,97.72391419149342,232.8981254365345,230.60000610351562,145.90480442021547,114.76000213623047,94.12549998143496,224.84490760872006,218.1999969482422,148.78270233564245,116.0,95.85512470074238,225.92974629136222,219.39999389648438,88194300,68802300,88114100,82543200,85012500
2022-10-27,142.71157836914062,110.95999908447266,91.67021942138672,221.60989379882812,225.08999633789062,146.900281375259,114.12000274658203,94.86108166949953,228.39257606565786,233.80999755859375,142.0512434645865,109.7699966430664,91.25272512737067,220.66188115272115,222.85000610351562,145.934419951747,113.91999816894531,93.95650311522053,225.80263892137532,229.77000427246094,109180200,129605400,60710900,40424600,61638800
2022-10-28,153.49378967285156,103.41000366210938,95.7159652709961,230.52317810058594,228.52000427246094,155.2284000306861,103.95999908447266,95.97441739691986,231.23664083896048,228.86000061035156,145.68802050452555,97.66000366210938,91.58076159186237,220.92579044336952,216.35000610351562,146.06252959255997,97.91000366210938,91.71992637107249,221.11148581601782,225.39999389648438,164762400,223133400,43697300,40647700,69152400
2022-10-31,151.12840270996094,102.44000244140625,93.94657135009766,226.8679656982422,227.5399932861328,152.01543120421692,104.87000274658203,95.45750638186193,229.59471401953846,229.85000610351562,149.7288849047636,100.73999786376953,93.41973221128453,225.91017009167064,221.94000244140625,150.9510060343384,103.55999755859375,94.85114235087407,228.46100590128756,226.19000244140625,97943200,99251400,31675000,28357300,61554300
2022-11-01,148.4771728515625,96.79000091552734,89.93065643310547,222.9977569580078,227.82000732421875,153.2079455809234,104.58000183105469,95.4575075822616,230.39616457953284,237.39999389648438,146.97910660092256,96.05999755859375,89.83125410859262,222.17680196521403,227.27999877929688,152.84328689393647,103.98999786376953,94.8809634826113,229.28200711419916,234.0500030517578,80379300,153370000,47161400,30592300,62688800
2022-11-02,142.9382781982422,92.12000274658203,86.45152282714844,215.11065673828125,214.97999572753906,149.97529969505638,97.73999786376953,90.6364236762348,226.05676592589313,227.8699951171875,142.90871208159848,92.01000213623047,86.36205542548035,215.05200432482397,214.82000732421875,146.80173950642288,97.31999969482422,90.39785657830541,224.25847964845644,226.0399932861328,93604600,135761800,57038300,38407000,63070300
2022-11-03,136.87692260742188,89.30000305175781,82.93262481689453,209.39328002929688,215.30999755859375,140.74038219215268,93.5,86.00419986230375,215.41364582533683,221.1999969482422,136.7487927999789,89.0199966430664,82.84315741639604,209.12939634093038,210.13999938964844,140.01104988328393,92.47000122070312,85.80539521394677,215.10089257795497,211.36000061035156,97918500,136683300,61288000,36633900,56538800
2022-11-04,136.61038208007812,90.9800033569336,86.06385040283203,216.3714141845703,207.47000122070312,140.84551433372906,92.44000244140625,86.12349028269047,216.5668774965675,223.8000030517578,132.66153463797065,88.04000091552734,83.21095733499016,208.5918490987652,203.0800018310547,140.27292964698458,91.48999786376953,84.89088473417668,212.6184649078027,222.60000610351562,140814800,129101300,51124900,36789100,98622200
2022-11-07,137.1435089111328,90.52999877929688,87.96245574951172,222.7045440673828,197.0800018310547,137.37056348588825,92.0999984741211,88.37001513312653,223.2323114758451,208.89999389648438,133.93506945075268,89.04000091552734,86.33223338287472,216.263932484972,196.66000366210938,135.35665734492238,91.94999694824219,86.75967019753632,216.95784447375866,208.64999389648438,83374600,77495700,34078900,33498000,93916500
2022-11-08,137.71607971191406,89.9800033569336,88.37001037597656,223.6818389892578,191.3000030517578,139.62139172038218,91.72000122070312,89.78154300555741,226.3988191640624,195.1999969482422,135.73178893253106,88.2300033569336,87.06781498713387,220.72052595763344,186.75,138.61444628445304,90.79000091552734,88.37001037597656,223.51569443616765,194.02000427246094,89908500,88703400,30429000,28192500,128803400
2022-11-09,133.14527893066406,86.13999938964844,86.79943084716797,219.42071533203125,177.58999633789062,136.77822695953947,89.4800033569336,88.90679493833689,223.44733172324337,195.88999938964844,132.86886077303504,85.87000274658203,86.75966840198619,219.2448027996685,177.1199951171875,136.72886334632145,89.47000122070312,87.92269148388733,222.21588434511622,190.77999877929688,74917800,90796200,31769100,27852900,127062700
2022-11-10,144.99180603027344,96.62999725341797,93.37997436523438,237.47201538085938,190.72000122070312,144.99180603027344,98.69000244140625,93.82728863390814,237.8140873878515,191.0,137.71605919292463,91.6500015258789,91.06386295795029,229.67291380266073,180.02999877929688,139.4338133111511,92.94000244140625,91.70004695886526,230.09315921015215,189.89999389648438,118854000,173414900,51620100,46268000,132703000
2022-11-11,147.78561401367188,100.79000091552734,95.83524322509766,241.5083770751953,195.97000122070312,148.09164728336765,101.19000244140625,96.35213984237357,242.36843352997803,196.52000427246094,142.523772935821,96.66000366210938,93.36008221477822,236.4457923703078,182.58999633789062,143.95524219909376,97.87999725341797,94.12549600932888,237.48177624215725,186.0,93979700,111590500,33090500,34620200,114403600
2022-11-14,146.38381958007812,98.48999786376953,95.12947082519531,236.07443237304688,190.9499969482422,148.35824392301274,100.12000274658203,96.21297661319738,238.38093536393862,195.72999572753906,145.54468320886602,97.29000091552734,93.94657029895365,233.7874801882267,186.33999633789062,147.06499838857653,98.7699966430664,94.52310680099191,236.50446062924806,192.77000427246094,73374100,99533100,30179500,31123300,92226600
2022-11-15,148.1212921142578,98.94000244140625,97.85314178466797,236.4849090576172,194.4199981689453,151.6258979697989,103.79000091552734,99.54300401835555,241.40088540956577,200.82000732421875,146.66022247085542,97.33999633789062,96.13345202872004,234.58888352299294,192.05999755859375,150.2734222564666,103.20999908447266,97.6742145706613,240.09126475202578,195.8800048828125,89868300,111336300,41640800,31390100,91293800
2022-11-16,146.8872833251953,97.12000274658203,98.26069641113281,236.9161376953125,186.9199981689453,147.9534742124063,98.48999786376953,99.04598767388859,238.94492249208088,192.57000732421875,145.4064651591236,95.54000091552734,97.05791083164448,235.63222768224927,185.66000366210938,147.22294689122086,96.8499984741211,97.31636294463138,237.95502625687746,191.50999450683594,64218300,87958800,29105200,24093300,66567600
2022-11-17,148.7926025390625,94.8499984741211,97.77362060546875,236.8671417236328,183.1699981689453,149.5428782799837,96.97000122070312,98.6881341411541,238.40588369087442,186.16000366210938,144.2810362048945,94.02999877929688,96.21298057334282,232.89780598377683,180.89999389648438,144.55745437595286,95.37000274658203,96.39190779414312,233.04481287972584,183.9600067138672,80389400,82617900,26052600,23123500,64336000
2022-11-18,149.35533142089844,94.13999938964844,96.84915924072266,236.41629028320312,180.19000244140625,150.74730427835462,95.98999786376953,98.31039686632052,238.8861106072978,185.19000244140625,148.05221911239073,92.4800033569336,95.79548098940924,234.26990005731673,176.5500030517578,150.36229211178835,95.94999694824219,98.18116702378596,238.66068011299015,185.0500030517578,74829600,72428200,28342300,27613500,76048900
2022-11-21,146.1172637939453,92.45999908447266,95.03006744384766,237.22975158691406,167.8699951171875,148.4470850528785,95.0199966430664,97.81337793651,239.7975713884962,176.77000427246094,145.83097890062086,90.58999633789062,94.7915003565629,236.38687726926875,167.5399932861328,148.2397789385964,93.97000122070312,96.70999472994043,236.62208827098848,175.85000610351562,58724100,84330300,21647400,26394700,92882700
2022-11-22,148.25949096679688,93.19999694824219,96.47142791748047,240.15040588378906,169.91000366210938,148.49642726977405,93.3499984741211,96.64041262212561,240.42482869254758,170.9199981689453,145.05105196598853,90.87000274658203,93.48931277423732,235.9164432951424,166.19000244140625,146.23571841721474,92.62000274658203,95.37797963116253,238.73908003593303,168.6300048828125,51804100,62192000,23438500,19665700,78452300
2022-11-23,149.13812255859375,94.12999725341797,97.8730239868164,242.6496124267578,183.1999969482422,149.88839824806996,94.58000183105469,98.17123855266888,243.33566940605613,183.6199951171875,147.43023497007337,92.83000183105469,96.51118859249358,239.4055312457812,172.5,147.53882889151882,93.23999786376953,96.51118859249358,240.22879962093913,173.57000732421875,58301400,59414700,18868100,19508500,109536700
2022-11-25,146.21597290039062,93.41000366210938,96.87898254394531,242.56143188476562,182.86000061035156,146.97613037369675,94.43000030517578,98.0519481712884,243.74732728820723,185.1999969482422,145.23862757756845,93.06999969482422,96.81934266618741,241.81655713061522,180.6300048828125,146.41341229167975,93.79000091552734,97.65433129044288,242.38500867012718,185.05999755859375,35195900,35088600,9701400,9200800,50672700
2022-11-28,142.37571716308594,93.94999694824219,95.4773941040039,236.9455108642578,182.9199981689453,144.76476841756258,96.4000015258789,96.9982716863904,241.73812928679584,188.5,141.54646269068775,93.43000030517578,95.04001476855265,236.0046369772741,179.0,143.28395040385445,93.93000030517578,96.46149002485787,241.17948822044693,179.9600067138672,69246000,74943100,26237500,24778200,92905200
2022-11-29,139.36471557617188,92.41999816894531,94.62252044677734,235.54400634765625,180.8300018310547,142.95816663670598,94.41000366210938,95.54697648874638,237.95500887957246,186.3800048828125,138.55520957308642,91.44000244140625,93.5489571237337,233.46622937626154,178.75,142.44481218129837,94.04000091552734,95.15930210829917,236.59269030692607,184.99000549316406,83763800,65567300,20061700,17956300,83357100
2022-11-30,146.13699340820312,96.54000091552734,100.387939453125,250.05906677246094,194.6999969482422,146.81817210889182,96.54000091552734,100.43764440845241,250.24528544964286,194.75999450683594,138.75265175216816,91.52999877929688,93.85710723684194,235.0833583607036,180.6300048828125,139.59177292691083,92.47000122070312,94.25472412772709,235.7792257930801,182.42999267578125,111380900,102805800,43647500,47594200,109186400
2022-12-01,146.4134063720703,95.5,100.387939453125,249.61805725097656,194.6999969482422,147.22292742638413,97.2300033569336,101.64043000504421,251.0195727804044,198.9199981689453,144.735149018476,94.91999816894531,99.65235313452989,245.92312956124096,191.8000030517578,146.31469421224674,96.98999786376953,100.41775939275689,248.81437970870576,197.0800018310547,71250400,68488000,28687100,26041500,80046200
2022-12-02,145.9197998046875,94.12999725341797,99.84122467041016,249.9414825439453,194.86000061035156,146.1073724903674,95.36000061035156,100.16925159620702,250.96076518615746,196.25,143.78741832063093,93.77999877929688,98.31040454234913,244.71762348466754,191.11000061035156,144.0934666867535,94.4800033569336,98.45951182711764,244.84503942303994,191.77999877929688,65447400,72496400,21480700,21528500,73645900
2022-12-05,144.75491333007812,91.01000213623047,98.8869400024414,245.2174530029297,182.4499969482422,148.99004656094093,94.05999755859375,100.77560683101525,248.76537360672083,191.27000427246094,143.90591033158032,90.81999969482422,98.4097982497642,243.12007008463186,180.5500030517578,145.8803345082114,93.05000305175781,98.80741511301005,246.99140582736436,189.44000244140625,68826400,71535500,24405100,23435300,93122700
2022-12-06,141.0824737548828,88.25,96.40185546875,240.23863220214844,179.82000732421875,145.41633393123826,91.04000091552734,99.18515867226064,246.84441603442448,183.64999389648438,140.1051284296616,87.9000015258789,95.84518876091845,238.92532078821492,175.3300018310547,145.18927938388143,90.5,98.70802444716135,245.82513335844158,181.22000122070312,64727200,75503600,24910700,22463700,92150800
2022-12-07,139.13768005371094,88.45999908447266,94.37400817871094,239.50355529785156,174.0399932861328,141.53659829976584,89.88999938964844,96.30243751879279,241.25791720433986,179.3800048828125,138.20969824104947,87.4800033569336,94.15531851715572,237.386581396251,172.22000122070312,140.37169521657745,88.33999633789062,95.83524584100162,239.9544013330992,175.02999877929688,69721100,68086900,31045400,20481500,84213300
2022-12-08,140.82579040527344,90.3499984741211,93.15133666992188,242.4732208251953,173.44000244140625,141.6846751168045,90.86000061035156,95.0101911904893,243.78654716232523,175.1999969482422,139.2956238058851,87.87999725341797,92.89288456487947,238.21965204435614,169.05999755859375,140.53950554386986,89.23999786376953,94.81137896202935,239.9642035711505,172.1999969482422,62128300,73305900,32213300,22611800,97624500
2022-12-09,140.34205627441406,89.08999633789062,92.2765884399414,240.5326385498047,179.0500030517578,143.70845268349962,90.30000305175781,93.6980636853028,243.36508571705198,182.5,139.09815956030062,88.62999725341797,92.1970635461241,239.29773591127204,173.36000061035156,140.5197471971965,88.9000015258789,93.21097939860525,239.8269756263799,173.83999633789062,76097000,67398500,28225400,20609700,104872300
2022-12-12,142.6422882080078,90.55000305175781,92.75371551513672,247.48146057128906,167.82000732421875,142.65215490653637,90.58000183105469,93.00222510130644,247.51086194896618,177.3699951171875,139.2561427186447,87.87000274658203,91.06385336274687,242.24780597584402,167.52000427246094,140.87517003337655,89.20999908447266,92.15729402511153,242.52222880411227,176.10000610351562,70462700,61999800,29420000,30665100,109794500
2022-12-13,143.60975646972656,92.48999786376953,95.05989837646484,251.80364990234375,160.9499969482422,148.05221126240446,96.25,98.93665001680704,258.6642503117867,175.0500030517578,142.39548971088675,90.5199966430664,94.46347679731494,248.0303136951813,156.91000366210938,147.58822033452066,95.2300033569336,97.17720522072801,256.47864827094884,174.8699951171875,93886200,100212000,40593700,42196900,175862700
2022-12-14,141.37863159179688,91.58000183105469,94.50323486328125,252.09768676757812,156.8000030517578,144.78450984521314,93.45999908447266,96.29250710164176,257.3607430640229,161.6199951171875,139.35484405860026,89.87000274658203,93.04199713260542,249.24563331830728,155.30999755859375,143.49126458622354,92.5,94.63245713119726,252.00948262912812,159.25,82291200,70298000,28733600,35410900,140682300
2022-12-15,134.7544403076172,88.44999694824219,90.31832885742188,244.0511474609375,157.6699981689453,139.98666700994897,89.97000122070312,93.08175437233609,249.13779490116903,160.92999267578125,134.29044945457875,87.47000122070312,89.47339774143826,242.41440605143725,153.27999877929688,139.3054883080985,89.88999938964844,92.57479266918149,248.66735792808984,153.44000244140625,98931900,84802900,40107000,35560400,122334500
2022-12-16,132.78990173339844,87.86000061035156,89.72191619873047,239.81719970703125,150.22999572753906,135.8897473019235,89.3499984741211,90.7855370792927,244.86463565635628,160.99000549316406,132.01987745650547,86.7300033569336,88.98632225597767,238.66069067242736,150.0399932861328,134.94203206743774,88.2699966430664,90.2189354435523,243.60033153916896,159.63999938964844,160156900,146144100,58011800,86102000,139032200
2022-12-19,130.67726135253906,84.91999816894531,87.91275787353516,235.66162109375,149.8699951171875,133.47107341378072,87.62999725341797,90.02011441226728,240.32683894372457,155.25,129.64070069453433,84.51000213623047,87.68412570630292,233.95628142011975,145.82000732421875,133.38222793972224,87.51000213623047,89.72190744481648,239.98380294125394,154.0,79592600,83531500,29493000,29696400,139390600
2022-12-20,130.608154296875,85.19000244140625,88.48929595947266,236.9847412109375,137.8000030517578,131.54600271059752,86.61000061035156,88.64834574541868,238.07263700939967,148.47000122070312,128.22896969448558,84.33000183105469,86.91872103476729,233.67204653626635,137.66000366210938,129.70978773625592,85.33000183105469,87.58472494961606,234.63252639957287,146.0500030517578,77432800,74348300,23453800,25150800,159563300
2022-12-21,133.71788024902344,86.7699966430664,89.04595947265625,239.5623321533203,137.57000732421875,135.06048935091275,87.2300033569336,89.68214342608638,240.72863648860525,141.25999450683594,131.05241050570748,85.20999908447266,87.79346899637963,235.3283698529127,135.88999938964844,131.27946507821224,86.18000030517578,88.54894028504452,236.8769069997269,139.33999633789062,85928000,59267200,24745600,23690600,145417400
2022-12-22,130.53904724121094,83.79000091552734,87.23680877685547,233.44662475585938,125.3499984741211,132.8392531621343,85.68000030517578,88.01215748582743,237.17095355808544,136.6300048828125,128.63373518479884,82.25,85.80539110865442,229.21264718155905,122.26000213623047,132.63194706396897,85.5199966430664,87.63442563845696,236.45548020048759,136.0,77852100,81431300,27658300,28651700,210090300
2022-12-23,130.1737823486328,85.25,88.69805145263672,233.9758758544922,123.1500015258789,130.72661868998517,85.77999877929688,89.01614344331847,234.11308726654062,128.6199951171875,127.9821703785141,82.93000030517578,86.55092482760142,229.28127151269362,121.0199966430664,129.24580060550824,83.25,86.59068727442555,231.40805587690517,126.37000274658203,63814900,57433700,23003000,21207000,166989700
2022-12-27,128.36717224121094,83.04000091552734,86.8690185546875,232.2411346435547,109.0999984741211,129.72952959065904,85.3499984741211,88.40978116829751,234.17188988521556,119.66999816894531,127.07392696075074,83.0,86.4912866781748,231.13363291878463,108.76000213623047,129.69991443642402,84.97000122070312,88.27061639358696,233.94647434160723,117.5,69007800,57284000,20097300,16688600,208643400
2022-12-28,124.42820739746094,81.81999969482422,85.5071792602539,229.8595428466797,112.70999908447266,129.3543934066322,83.4800033569336,87.51514106183947,234.94619101435154,116.2699966430664,124.26038315698912,81.69000244140625,85.42766195255722,229.50671132768153,108.23999786376953,128.01178441919723,82.80000305175781,86.46146279172514,232.17254614790676,110.3499984741211,85438400,58228600,19523200,17457100,221070500
2022-12-29,127.95256042480469,84.18000030517578,87.92269897460938,236.21044921875,121.81999969482422,128.81143012835383,84.55000305175781,88.32031587639192,237.1023307951029,123.56999969482422,126.09660439491776,82.55000305175781,86.09367184388593,230.95718926754077,117.5,126.35327411707951,82.87000274658203,86.10361435200618,230.95718926754077,120.38999938964844,75703700,54995900,23333500,19770700,221923300
2022-12-30,128.26844787597656,84.0,87.70401763916016,235.04415893554688,123.18000030517578,128.28819633379305,84.05000305175781,87.77360002877838,235.18137033487318,124.4800033569336,125.80042540883515,82.47000122070312,86.05391013691137,231.94708454512866,119.75,126.76789648243701,83.12000274658203,86.46146955032644,233.4662203658336,119.94999694824219,77034200,62401200,23986300,21938500,157777300
2023-01-03,123.47061920166016,85.81999969482422,88.58869934082031,234.80897521972656,108.0999984741211,129.22606012096526,86.95999908447266,90.50719363495864,240.8561032608194,118.80000305175781,122.58212678977998,84.20999908447266,87.99227027137619,232.67238024028293,104.63999938964844,128.61399342864948,85.45999908447266,89.05589098881593,238.23927577481453,118.47000122070312,112117500,76706000,28131200,25740000,231402800
2023-01-04,124.74412536621094,85.13999938964844,87.5549087524414,224.5376739501953,113.63999938964844,127.01471627825023,86.9800033569336,90.10958727306334,228.23258683276063,114.58999633789062,123.48049504473303,83.36000061035156,86.74973244852455,221.46020498304858,107.5199966430664,125.26734659008874,86.55000305175781,89.81137270362576,227.65433977112923,109.11000061035156,89113600,68885100,34854800,50623400,180389000
2023-01-05,123.42125701904297,83.12000274658203,85.68609619140625,217.8828887939453,110.33999633789062,126.1360903730334,85.41999816894531,87.04793135709198,223.01854417015397,111.75,123.16458728849297,83.06999969482422,85.38788925953088,217.34383857093007,107.16000366210938,125.50427521319664,85.33000183105469,86.94852904646686,222.67550813143782,110.51000213623047,80962700,67930800,27194400,39585600,157986300
2023-01-06,127.96244812011719,86.08000183105469,86.81930541992188,220.45068359375,113.05999755859375,128.6238785256401,86.4000015258789,87.16722490783211,221.26415657200155,114.38999938964844,123.29293835546717,81.43000030517578,84.35409457108759,214.98181819404755,101.80999755859375,124.39861879639236,83.02999877929688,86.27258888046856,218.55912524866,103.0,87754700,83303400,41381500,43613600,220911100
2023-01-09,128.4856719970703,87.36000061035156,87.4952621459961,222.59707641601562,119.7699966430664,131.70399366511808,89.4800033569336,89.51316659567206,226.63503997806498,123.5199966430664,128.22900222762775,87.08000183105469,87.33621993560529,221.9012238905733,117.11000061035156,128.8015871566894,87.45999908447266,87.83323916693293,221.9404207414047,118.95999908447266,70790800,65266100,29003900,27369800,190284000
2023-01-10,129.05824279785156,89.87000274658203,87.89287567138672,224.29263305664062,118.8499984741211,129.5814640429866,90.19000244140625,88.1413852775039,226.70363566114452,122.76000213623047,126.48161843097465,87.29000091552734,85.31831979229013,222.8028985080936,114.91999816894531,128.59425187274505,87.56999969482422,85.46742707274271,223.22432820821962,121.06999969482422,63896200,67756600,30467800,27033900,167642500
