Date,AAPL_Close,AMZN_Close,GOOGL_Close,MSFT_Close,TSLA_Close,AAPL_High,AMZN_High,GOOGL_High,MSFT_High,TSLA_High,AAPL_Low,AMZN_Low,GOOGL_Low,MSFT_Low,TSLA_Low,AAPL_Open,AMZN_Open,GOOGL_Open,MSFT_Open,TSLA_Open,AAPL_Volume,AMZN_Volume,GOOGL_Volume,MSFT_Volume,TSLA_Volume
2022-07-05,139.3247833251953,113.5,112.5877685546875,256.34747314453125,233.06666564941406,139.37399683516924,114.08000183105469,112.70108735158314,256.4742618926065,233.14666748046875,134.767885626568,106.31999969482422,105.10116680039341,248.43810234221337,216.1666717529297,135.59463354770725,107.5999984741211,106.46200860720363,249.8229717887662,223.0,73353800,76583700,39342000,22941000,84581100
2022-07-06,140.6632843017578,114.33000183105469,113.88896942138672,259.6242370605469,231.73333740234375,141.84433323860637,115.4800033569336,114.90040534240629,261.36020054755835,234.56333923339844,138.85234159739986,112.01000213623047,110.81142577972525,255.9084948228279,227.18666076660156,139.11808248899268,113.20999908447266,112.62654395425987,257.2251031993075,230.77999877929688,74064300,66958900,37432000,23824400,71853600
2022-07-07,144.03916931152344,116.33000183105469,118.07485961914062,261.7601318359375,244.5433349609375,144.23600834868253,116.98999786376953,118.47893798548219,262.4038078774227,245.3633270263672,141.01763677774284,113.48999786376953,114.14891153732349,258.4637438186101,232.2100067138672,141.02747347335122,113.8499984741211,114.39394012046061,258.5612759029467,233.9199981689453,66253700,57872300,40936000,20859900,81930600
2022-07-08,144.7182159423828,115.54000091552734,118.64197540283203,261.03851318359375,250.76333618164062,145.22017259883353,116.58000183105469,118.97149637728285,261.46763065176367,254.97999572753906,142.71043437013336,113.69000244140625,116.20458952348169,256.77662492086233,241.16000366210938,142.966323535681,114.5999984741211,116.5510150376805,258.2395172634541,242.3333282470703,64547800,45719700,38238000,19658800,101854200
2022-07-11,142.58253479003906,111.75,114.98687744140625,257.96636962890625,234.3433380126953,144.32459114582574,114.30000305175781,117.29454017709531,259.93638669181036,253.06333923339844,141.5097492167215,110.87000274658203,114.64293949946308,255.69399418885055,233.6266632080078,143.36990599735586,114.08000183105469,117.29454017709531,259.0781520069453,252.10333251953125,63141600,53487600,31196000,19455200,99241200
2022-07-12,143.55686950683594,109.22000122070312,113.34075927734375,247.3945770263672,233.07000732421875,146.10596977247354,113.2300033569336,116.27665063504178,259.36103951309576,239.77333068847656,142.7596618190989,108.33999633789062,113.01223182023313,245.80489605721394,228.3699951171875,143.4584425008562,112.16000366210938,115.52217279522108,259.3025262054991,236.84666442871094,77588800,54280300,29960000,35868500,87930900
2022-07-13,143.1927032470703,110.4000015258789,110.68965148925781,246.4680633544922,237.0399932861328,144.1375363377061,111.77999877929688,113.51520432957504,247.27753210604573,242.05999755859375,139.87590568375293,106.01000213623047,110.53855723301301,241.9721076841529,225.03334045410156,140.73217850583993,107.02999877929688,111.03507587761209,244.00065319142416,225.5,71185600,61353800,43722000,29497400,97954500
2022-07-14,146.12567138671875,110.62999725341797,109.70954132080078,247.79440307617188,238.31333923339844,146.5980880188513,111.18000030517578,110.43071823411985,248.8281777156596,238.65333557128906,140.9880935814835,107.58000183105469,107.7269323778648,239.85577636308042,229.3333282470703,141.80498974783282,110.23999786376953,109.55347958626427,244.3712411297217,234.89666748046875,78140700,51163100,37004000,25102800,78557400
2022-07-15,147.79881286621094,113.55000305175781,111.11112976074219,250.36911010742188,240.06666564941406,148.47792016432717,115.58999633789062,112.46601072737333,253.92880829772642,243.6233367919922,145.85991797831633,111.58999633789062,110.23886617356108,248.46735333614538,236.88999938964844,147.4149715696043,112.5,111.33280749541423,249.39384869842797,240.0,76259900,84317800,46770000,29774100,69683100
2022-07-18,144.74778747558594,113.76000213623047,108.3800048828125,247.96023559570312,240.54666137695312,149.17673295190042,117.23999786376953,113.00228493162726,254.38720528898997,250.51666259765625,144.3836195242813,113.1500015258789,107.72394348641585,247.03374014987685,239.60333251953125,148.35983676190435,115.0,111.96848409181302,253.3241738288452,244.93666076660156,81420900,59115400,43164600,20975000,82537500
2022-07-19,148.61572265625,118.20999908447266,113.13150787353516,253.10958862304688,245.52999877929688,148.8420867705286,118.94999694824219,113.34025502745915,253.2948906690836,247.13999938964844,144.59030701772662,114.02999877929688,108.90684467367008,247.40430351046794,236.97666931152344,145.58435379595355,115.69999694824219,110.18915511969847,251.20781699798198,245.0,82982400,60990000,36530900,25012600,80890200
2022-07-20,150.62350463867188,122.7699966430664,113.22097778320312,255.7817840576172,247.5,151.29277530503674,123.4800033569336,114.71203541621131,258.3174695251727,250.663330078125,147.99566551668846,118.31999969482422,111.8094450440941,252.50492020116843,243.48333740234375,148.73382307964516,118.62000274658203,112.49532639821818,253.47041941554806,246.78334045410156,64823400,71268300,35600400,22788300,88864200
2022-07-21,152.89703369140625,124.62999725341797,113.6583480834961,258.2882385253906,271.7066650390625,153.11356109876007,124.8499984741211,113.86710282329905,258.3370194554005,273.26666259765625,149.54087389527504,121.26000213623047,110.44760826832274,250.67144899136898,254.86666870117188,152.06044916137068,123.19999694824219,113.59870820578736,253.3631801140603,255.10667419433594,65086600,60239900,32676200,22404700,142032300
2022-07-22,151.65692138671875,122.41999816894531,107.2567367553711,253.9190673828125,272.24334716796875,153.8123437761435,125.5,111.67026176012226,258.76611818114594,280.78668212890625,150.98766576840873,121.3499984741211,105.86508158396411,252.66100148914163,270.71331787109375,152.93639744167695,125.01000213623047,110.33825404525837,258.6783482185144,276.2200012207031,66675400,51463800,48901200,21881300,103472700
2022-07-25,150.53489685058594,121.13999938964844,106.86907196044922,252.4269561767578,268.4333190917969,152.5918918778492,123.63999938964844,109.21500322305656,255.0309178407047,274.14666748046875,149.87547803878698,120.02999877929688,105.66628639016591,250.45693838637587,267.3999938964844,151.57815691157685,122.69999694824219,107.7637080493946,254.54328702265363,272.2166748046875,53623900,50221300,34690900,21056000,64073400
2022-07-26,149.2062530517578,114.80999755859375,104.39391326904297,245.6683349609375,258.8599853515625,150.67271644888328,118.1500015258789,106.56091736406769,253.45093146543303,267.30999755859375,148.4188819899041,114.52999877929688,103.44957978788972,243.39598904764202,256.2633361816406,149.85582028627226,115.79000091552734,105.96449581892293,253.4314071898155,266.5133361816406,55138700,67075100,47991000,39348000,66820800
2022-07-27,154.31430053710938,120.97000122070312,112.385986328125,262.0917053222656,274.82000732421875,154.8457824202778,121.9000015258789,113.23092508976809,263.3692952105454,275.9266662597656,149.75741782188803,117.16000366210938,107.36609663459588,252.44638679633113,261.7900085449219,150.1707842766552,117.30999755859375,108.60864471476322,254.6992379588771,263.80999755859375,78620700,61582000,59858500,45994000,88110000
2022-07-28,154.86544799804688,122.27999877929688,113.53907012939453,269.57208251953125,280.8999938964844,155.1508622874104,122.83999633789062,113.65834988670439,270.9666995684469,283.29998779296875,151.97186822338708,118.08000183105469,110.79552195259807,261.2433395012308,272.79998779296875,154.50128008945563,121.56999969482422,111.70010055972485,263.0768362079064,280.0666809082031,81378700,82245500,32816600,33459300,84723000
2022-07-29,159.94393920898438,134.9499969482422,115.62654876708984,273.7949523925781,297.1499938964844,161.04626446616166,137.64999389648438,116.01422314436486,275.0237916238735,298.32000732421875,156.98147293186878,132.41000366210938,112.38598139282392,269.7866412049707,279.1000061035156,158.69400349755176,134.89999389648438,112.40586640822389,270.83017833749534,280.70001220703125,101786900,148892900,37223400,32152800,95313000
2022-08-01,158.9597625732422,135.38999938964844,114.17524719238281,271.1324462890625,297.27667236328125,161.00692131549803,138.8300018310547,116.02415915770047,274.3215405283766,311.8766784667969,158.34955713719083,133.50999450683594,113.65834299567526,269.0161158388109,295.0,158.4676575395611,134.9600067138672,114.61262649976445,270.9471442318351,301.27667236328125,67829400,76846900,26034300,21539600,117042900
2022-08-02,157.48342895507812,134.16000366210938,114.44364166259766,268.0213623046875,300.586669921875,159.84554184971918,137.44000244140625,115.65636976006085,271.01542213800866,307.8333435058594,157.1094393855953,134.08999633789062,113.04205142058181,265.64172195484593,292.6666564941406,157.57201926429306,134.72000122070312,113.32038096742687,269.1721636875698,294.0033264160156,59907000,61922400,20236000,22754200,95577600
2022-08-03,163.50682067871094,139.52000427246094,117.37605285644531,275.4821472167969,307.39666748046875,163.95954889245084,140.49000549316406,117.91283448771725,276.4866654811264,309.54998779296875,158.21176579536746,136.0500030517578,114.79155460447414,269.76709872535,301.1499938964844,158.30034109572696,136.2100067138672,115.02017918318144,269.9134117764432,305.0,82507500,71827800,28499000,23518900,80091000
2022-08-04,163.1918487548828,142.57000732421875,117.48540496826172,276.6329040527344,308.6333312988281,164.55006328617097,143.55999755859375,118.07188400417878,276.779187317559,313.6066589355469,161.83363422359466,139.5500030517578,116.19315197020073,273.2390132583336,305.0,163.38868774052628,140.5800018310547,116.7796385900292,274.8286644195843,311.0,55474100,70585000,21602900,18098700,72256200
2022-08-05,162.96519470214844,140.8000030517578,116.76969146728516,275.9112243652344,288.1700134277344,163.45798329811657,142.86000061035156,117.40587543333527,276.6329083245919,304.6066589355469,160.64908228561242,139.60000610351562,115.30845381329435,271.78585765777035,285.5433349609375,160.8560601129534,140.10000610351562,115.53708598105194,272.24423173637746,302.6700134277344,56697000,50686900,19159500,16774600,113172900
2022-08-08,162.4921112060547,139.41000366210938,116.60071563720703,273.38525390625,290.42333984375,165.3897106347166,144.22999572753906,119.43372376168966,278.8467231217365,305.20001220703125,161.8317762742878,138.2899932861328,116.18321371577406,272.40999260929215,289.086669921875,163.97047703384425,142.0500030517578,117.68421392990444,277.02295949583055,295.0,60276900,52229000,19138300,18739200,98994000
2022-08-09,162.54139709472656,137.8300018310547,115.93470001220703,275.3162841796875,283.3333435058594,163.42842563656737,138.9499969482422,116.62058895961314,276.0769868890981,292.39666748046875,160.8954849037263,136.2100067138672,115.0201864716065,270.74230578508485,279.35333251953125,161.654383591601,138.0500030517578,116.44166173785118,272.72211501979655,290.2933349609375,63135500,40434700,19086500,23405200,86244600
2022-08-10,166.79910278320312,142.69000244140625,118.98639678955078,282.006591796875,294.3566589355469,166.8976514870886,144.60000610351562,120.19912488505013,282.64050575840105,297.510009765625,164.49284053929043,141.00999450683594,117.70409389136421,279.84151028454056,283.3699951171875,165.26158960768942,142.89999389648438,118.07188325599472,281.04109252874485,297.0666809082031,70170500,54773800,30930400,24687800,94918800
2022-08-11,166.05990600585938,140.63999938964844,118.13152313232422,279.9195251464844,286.6300048828125,168.52384897861626,144.49000549316406,120.76572648306302,284.00587292244074,298.2366638183594,165.76422984138568,139.75999450683594,117.85319358593577,279.42216205536863,285.8333435058594,167.6072543726192,143.86000061035156,120.55697932327168,283.6547930934179,296.5133361816406,57149200,44867300,24293700,20065900,70155000
2022-08-12,169.6178436279297,143.5500030517578,120.95458984375,284.6885986328125,300.0299987792969,169.68682621240507,143.57000732421875,120.95458984375,284.6885986328125,300.1600036621094,166.9567731335436,140.1199951171875,118.74782343653995,279.8415476068973,285.0333251953125,167.3707287952548,142.0500030517578,119.54305717056714,281.34345870633274,289.4166564941406,68039400,47643500,19096300,22619700,79657200
2022-08-15,170.69210815429688,143.17999267578125,121.35221099853516,286.2099609375,309.32000732421875,170.88922057556053,143.75999450683594,121.57090066231521,286.9023881899572,313.1333312988281,168.8786498167292,141.49000549316406,119.89097332137867,282.93306719484826,301.2300109863281,169.04619612673898,142.8000030517578,120.40786995802233,283.80106411686256,301.78668212890625,54091700,39014600,19494800,18085700,89359200
2022-08-16,170.53440856933594,144.77999877929688,120.9744644165039,285.46881103515625,306.5633239746094,171.20460883381332,146.57000732421875,121.70011575045464,286.76592561401543,314.6666564941406,169.1841727217911,142.0,119.92078619013373,283.2354834281525,302.8833312988281,170.28801428832625,143.91000366210938,120.79553720977022,284.76662150142613,311.6666564941406,56377100,59102900,19041200,18102900,88136400
2022-08-17,172.03250122070312,142.10000610351562,118.83729553222656,284.71624755859375,303.9966735839844,173.60941569871042,143.3800048828125,120.56692025061909,286.70022950442245,309.65667724609375,170.08106259876365,140.77999877929688,118.66830323792476,282.90817814176427,300.0333251953125,170.27817502867526,142.69000244140625,119.40389712535055,283.17204693526304,303.39666748046875,79542000,48149800,22847000,18253400,68766000
2022-08-18,171.63824462890625,142.3000030517578,119.45359802246094,283.59228515625,302.8699951171875,172.37742744821887,142.77000427246094,120.09972452798992,285.29283236609757,306.5,170.62310142681395,140.3800048828125,118.01224531189828,282.52696760957303,301.85333251953125,171.2440198074247,141.32000732421875,118.71801169722914,283.6118210483233,306.0,62290100,37458700,17987700,17186200,47500500
2022-08-19,169.0461883544922,138.22999572753906,116.51123809814453,279.6633605957031,296.6666564941406,171.23417071896347,141.11000061035156,118.43967499028004,282.693093754076,300.3599853515625,168.83921054651765,137.91000366210938,116.06392385883379,279.08673867673383,292.5,170.53440436112984,140.47000122070312,118.35020759207129,282.35102181549126,299.0,70346300,47792800,21809500,20570000,61395300
2022-08-22,165.15316772460938,133.22000122070312,113.55894470214844,271.45379638671875,289.913330078125,167.41013274664442,136.32000732421875,114.94065747155288,276.057018930121,292.3999938964844,164.72936173644348,132.85000610351562,113.17127033282841,270.93581193768017,286.2966613769531,167.24258643834608,135.72000122070312,114.51322065616014,275.68562822594475,291.913330078125,69026800,50461500,21456600,25061100,55843200
2022-08-23,164.8180694580078,133.6199951171875,113.18121337890625,270.1735534667969,296.4533386230469,166.2767345287208,134.99000549316406,114.32435906122531,272.5386792676636,298.82666015625,164.24643288251994,132.9499969482422,112.75377656147951,269.1571202381185,287.92333984375,164.67023889482752,133.41000366210938,112.80348151528472,270.1735534667969,291.4533386230469,54147100,36252100,15870400,17527400,63984900
2022-08-24,165.11370849609375,133.8000030517578,113.0122299194336,269.5382385253906,297.0966796875,165.68534494304512,135.47000122070312,114.09572815238087,270.9455981450401,303.64666748046875,163.8521711782394,132.10000610351562,112.19711872183203,268.8736304974872,296.5,164.9067457541784,132.75,112.82336019357952,269.1668478166237,297.5633239746094,53841500,38627000,17734600,18137000,57259800
2022-08-25,167.57769775390625,137.27999877929688,115.95458221435547,272.5289001464844,296.07000732421875,167.68611185239817,137.4199981689453,116.02416459980168,272.6950298023374,302.9599914550781,165.9219352009918,134.27999877929688,113.42972373916109,268.29703796509165,291.6000061035156,166.34572619773232,135.25999450683594,113.5589460024437,271.0433371485085,302.3599853515625,51218200,37496300,16956800,16583400,53230000
2022-08-26,161.26011657714844,130.75,109.68218994140625,262.0128173828125,288.0899963378906,168.58296208169574,137.8300018310547,114.43369971338177,273.98512913178996,302.0,161.20098435870386,130.5,109.53309025325807,261.905325226345,287.4700012207031,168.10988929542629,136.5500030517578,114.03608284919453,272.7536818076415,297.42999267578125,78961000,53322700,37245700,27549300,57163900
2022-08-29,159.0524444580078,129.7899932861328,108.76766967773438,259.21759033203125,284.82000732421875,160.55051089039753,131.9499969482422,110.2885470732627,261.33838254155756,287.739990234375,157.514946518142,128.77000427246094,108.1513707814034,257.8688683716512,280.70001220703125,158.82575088680454,129.89999389648438,109.33427120908631,259.82353096332446,282.8299865722656,73314000,48101600,21191200,20338500,41864700
2022-08-30,156.61805725097656,128.72999572753906,108.2905502319336,257.00885009765625,277.70001220703125,160.2154075742502,132.07000732421875,109.84124777365112,260.99634925149246,288.4800109863281,155.44521812063925,126.8499984741211,107.15734701546133,254.75121685619646,272.6499938964844,159.79161664881417,131.25,109.5132132678535,260.6249883577702,287.8699951171875,77906200,49203000,27513300,22767100,50541800
2022-08-31,154.95245361328125,126.7699966430664,107.57483673095703,255.5428924560547,275.6099853515625,158.26399371424608,130.58999633789062,110.18915498957834,261.05502712342525,281.25,154.87360563007792,126.73999786376953,107.48536933143176,255.406051716846,271.80999755859375,157.99788365077418,129.4499969482422,109.99035034338391,259.3740454185862,280.6199951171875,87991100,53648700,28627000,24791800,52107300
2022-09-01,155.68177795410156,127.81999969482422,109.08577728271484,254.49710083007812,277.1600036621094,156.13513503517575,128.02000427246094,109.79154367151925,254.97601351687422,277.5799865722656,152.43922061054926,123.66000366210938,106.71996850402212,249.62022649219443,266.1499938964844,154.3808088580502,126.0,107.63448205707193,253.00178492097177,272.5799865722656,74229900,56636100,28360900,23263400,54287000
2022-09-02,153.56275939941406,127.51000213623047,107.20703887939453,250.25550842285156,270.2099914550781,158.04713803269738,131.3800048828125,110.07980922071086,258.7387389192011,282.3500061035156,152.73487827783597,126.38999938964844,106.62055986938213,248.7015548739836,269.0799865722656,157.44593542420824,129.5,109.93070194538042,255.76767255162795,281.07000732421875,76957800,57429800,24160700,22855400,50890100
2022-09-06,152.30123901367188,126.11000061035156,106.17323303222656,247.50918579101562,274.4200134277344,154.8243141649417,128.6199951171875,107.38596102460626,251.9853506377491,275.989990234375,151.47335779942037,124.73999786376953,105.14937475194523,246.22888399786356,265.739990234375,154.2132611313819,127.91999816894531,106.66031728091068,250.3923254531513,272.67999267578125,73714800,43888600,25068300,21328200,55860000
2022-09-07,153.7106170654297,129.47999572753906,108.7975082397461,252.239501953125,283.70001220703125,154.410368411757,129.82000732421875,109.32435500287565,252.96271777248035,283.8399963378906,151.3945047755551,125.4000015258789,106.26271467454318,247.47990196744675,272.2699890136719,152.587059729615,126.12000274658203,106.42175688717887,248.92634851905373,273.1000061035156,87449600,47900300,23167000,24126700,50028900
2022-09-08,152.2322540283203,129.82000732421875,107.73388671875,252.65972900390625,289.260009765625,154.10484460794962,130.27999877929688,108.94661486636787,254.52643575066966,289.5,150.47791285622748,127.0999984741211,106.52116615504382,249.01428667930554,279.760009765625,152.4096506976959,127.72000122070312,107.39591727900688,251.67264446903263,281.29998779296875,84923800,43988500,24238300,20319900,53713100
2022-09-09,155.10028076171875,133.27000427246094,109.99034881591797,258.4651184082031,299.67999267578125,155.54380253729465,133.69000244140625,110.32831822653726,259.2176828631368,299.8500061035156,152.51807328330133,130.75999450683594,108.37006139468133,254.3896621522167,291.25,153.2276900777651,130.91000366210938,108.41976634749524,254.59489344638277,291.6700134277344,68028800,49387600,23197700,22084700,54338100
2022-09-12,161.07286071777344,136.4499969482422,110.19910430908203,260.60546875,304.4200134277344,161.8908915280311,136.49000549316406,110.9545756623608,261.3873519362025,305.489990234375,157.0024374583422,134.0,109.274648237701,259.14925419027657,300.3999938964844,157.28824820471496,134.10000610351562,110.32832657870526,259.75519501846236,300.7200012207031,104956000,53826900,22966800,18747700,48674600
2022-09-13,151.62118530273438,126.81999969482422,103.69808959960938,246.2777862548828,292.1300048828125,158.2245492067868,131.39999389648438,107.65436592170875,254.49713337678742,297.3999938964844,151.15796283866058,126.2699966430664,103.46945742183634,245.88684468142785,290.3999938964844,157.59378043168627,131.00999450683594,107.15734670246523,252.97249852255345,292.8999938964844,122656600,72694000,38172900,33353300,68229600
2022-09-14,153.06997680664062,128.5500030517578,104.37403106689453,246.50254821777344,302.6099853515625,154.83416823515125,128.83999633789062,104.65236060298048,248.46697913300935,306.0,151.39449874644285,126.33000183105469,103.04202326308005,244.1960453177988,291.6400146484375,152.55747250443096,127.36000061035156,103.94659425535939,247.78285007642683,292.239990234375,87965400,45316800,26395100,23913000,72628700
2022-09-15,150.17239379882812,126.27999877929688,102.29650115966797,239.81761169433594,303.75,153.00101060134492,130.3699951171875,104.64242493891439,245.7011366717456,309.1199951171875,149.19668199140034,125.5,101.73983446718047,238.4884402386865,300.7200012207031,152.41950862141564,127.37999725341797,103.40981937681985,244.1080964445823,301.8299865722656,90481100,52887200,34188300,31530900,64795500
2022-09-16,148.52647399902344,123.52999877929688,102.18714904785156,239.1920928955078,303.3500061035156,149.167108171916,123.87000274658203,102.51517595124567,239.73939609502563,303.7099914550781,146.23007742711988,120.69999694824219,100.33823704438211,236.57283698123783,295.6000061035156,149.0291279719984,122.77999877929688,101.46149768962303,238.72296308486938,299.6099853515625,162278800,115667800,42797200,39791800,87087800
2022-09-19,152.251953125,124.66000366210938,102.4555435180664,238.9770965576172,309.07000732421875,152.33080110123336,124.70999908447266,102.71399564052905,239.58303730028243,309.8399963378906,146.94955831205283,121.80000305175781,100.94460839948577,235.3902918321884,297.79998779296875,147.15652109079085,122.16000366210938,101.14341305743453,236.97356405032403,300.0899963378906,81474200,47279700,23036800,26826900,60231200
2022-09-20,154.6370391845703,122.19000244140625,100.53704071044922,236.9540252685547,308.7300109863281,155.80002796923935,124.4000015258789,101.75971124946722,237.98999429905646,313.3299865722656,150.8721425262803,121.13999938964844,99.92073418731424,234.20772606919547,305.5799865722656,151.18751937449895,123.3499984741211,101.47143921044817,236.58264942980037,306.9100036621094,107689800,47698400,26517100,26660300,61642800
2022-09-21,151.50289916992188,118.54000091552734,98.6881332397461,233.53335571289062,300.79998779296875,156.45049997062233,123.76000213623047,102.2666700391546,242.04591952184435,313.79998779296875,151.3846347411177,118.44999694824219,98.6781907320393,233.4844861559874,300.6300048828125,155.0706831334898,122.48999786376953,101.0638844596154,238.73276637917772,308.2900085449219,101696800,58498900,31487300,28625600,62555700
2022-09-22,150.53704833984375,117.30999755859375,99.54300689697266,235.51736450195312,288.5899963378906,152.24209247430875,118.79000091552734,100.63644764356222,238.33208427860902,301.2900085449219,148.73344048207258,116.26000213623047,98.20105654507131,232.18467508386445,285.82000732421875,150.18223999013938,117.08000183105469,98.23087648428292,232.4778626331855,299.8599853515625,86652500,55229200,34298600,31061200,70545400
2022-09-23,148.26036071777344,113.77999877929688,98.15135192871094,232.5266876220703,275.3299865722656,149.28536935652284,116.05000305175781,99.06587304318265,235.66392801449047,284.5,146.41733629369975,112.05999755859375,96.88892646629729,229.8683449899013,272.82000732421875,149.00940896271652,116.0,99.03604551995694,234.10995973648943,283.0899963378906,96029900,65126700,31625400,34176000,63748400
2022-09-26,148.595458984375,115.1500015258789,97.5847396850586,232.0673828125,276.010009765625,151.55219019297488,117.33999633789062,99.28454429575828,235.9767091682815,284.0899963378906,147.48175208341434,113.12999725341797,97.21695036175282,231.52984745600074,270.30999755859375,147.50146783564452,113.30000305175781,97.51515730627827,231.67645614208047,271.8299865722656,93339400,62723300,27072700,27694200,58076900
2022-09-27,149.57118225097656,114.41000366210938,96.91874694824219,231.0509490966797,282.94000244140625,152.48849721993565,118.31999969482422,99.40384302383815,236.3187654128993,288.6700134277344,147.78729002305445,113.05000305175781,96.2925054674001,229.18424230732046,277.510009765625,150.5370586818527,117.19999694824219,98.83724142195872,234.540014881578,283.8399963378906,84442700,60094700,30072800,27018700,61925200
2022-09-28,147.6788787841797,118.01000213623047,99.45354461669922,235.60528564453125,287.80999755859375,148.46734352386844,118.69999694824219,100.0996635073818,236.83671782885258,289.0,142.75099295951767,113.80000305175781,96.53106930374656,229.40899329026752,277.57000732421875,145.5106120290712,114.37999725341797,97.06785094799773,231.44184437359493,283.0799865722656,146691400,55763800,32466300,29029700,54664800
2022-09-29,140.42503356933594,114.80000305175781,96.83921813964844,232.1162567138672,268.2099914550781,144.603886261403,116.06999969482422,98.05194618894917,234.51071616896772,283.6499938964844,138.65099162276434,113.05999755859375,95.38792300022803,229.0963056266641,265.7799987792969,143.99283321708396,115.5999984741211,98.05194618894917,233.47474705138194,282.760009765625,128138200,58969700,31047200,27484200,77620600
2022-09-30,136.20677185058594,113.0,95.07978057861328,227.6204833984375,265.25,141.03610936010895,116.91999816894531,98.31040558594157,235.08729490470347,275.57000732421875,136.00965940990883,112.83999633789062,94.99031317323784,227.45433884538363,262.4700012207031,139.2423515609022,114.08000183105469,96.47143594470626,232.88829919380572,266.1499938964844,124925300,59479600,32941500,35694800,67726600
2022-10-03,140.39544677734375,115.87999725341797,98.05195617675781,235.2827911376953,242.39999389648438,141.00651477037042,116.91000366210938,98.69808271289597,236.13306477222778,255.16000366210938,135.7041054662748,112.44999694824219,95.94459184495832,229.34061381655428,241.00999450683594,136.21660973950978,113.58000183105469,96.18316654329084,230.0736124429844,254.5,114311700,50941900,27982000,28880400,98363500
2022-10-04,143.9928436279297,121.08999633789062,101.03406524658203,243.23826599121094,249.44000244140625,144.1111080866803,123.0,101.23286989867923,244.6847124207283,257.5,142.17937004103229,119.79000091552734,99.7815747034179,239.42666423266377,242.00999450683594,142.93826874168496,119.88999938964844,99.84122216617615,239.53417129307422,250.52000427246094,87830100,62812600,28850800,34888400,109578500
2022-10-05,144.2884979248047,120.94999694824219,100.8253173828125,243.55099487304688,240.80999755859375,145.2543744211321,121.75,101.322336593497,244.8997170490285,246.6699981689453,140.94739177527688,117.69000244140625,98.21099906482014,238.56661341523102,233.27000427246094,141.99211625326663,118.58000183105469,99.23485742540439,240.4137692631259,245.00999450683594,79471000,48217500,22176900,20347100,86982700
2022-10-06,143.33245849609375,120.30000305175781,100.81537628173828,241.1956329345703,238.1300048828125,145.41202660543266,121.52999877929688,102.31637644244343,244.66516272217248,244.5800018310547,143.12549574401123,119.5,99.99032256035169,240.50173592478694,235.35000610351562,143.70698257528738,120.7699966430664,100.07978996315707,242.3097902416394,239.44000244140625,68402200,42253800,22324000,20239900,69298400
2022-10-07,138.0695037841797,114.55999755859375,98.09171295166016,228.93014526367188,223.07000732421875,141.03610072606975,118.16999816894531,99.93068253742511,235.84965435537447,234.57000732421875,137.4387349893986,113.87999725341797,97.71398107702072,227.8843933578398,222.02000427246094,140.4841648717613,118.0,99.25473609907833,235.43916198528814,233.94000244140625,85925600,54678000,27502800,37769600,83916800
2022-10-10,138.3947296142578,113.66999816894531,97.27660369873047,224.05325317382812,222.9600067138672,139.84352910239818,116.25,98.50920925798714,229.2428812102426,226.99000549316406,136.57142106787293,112.43000030517578,96.43167252975542,221.59037354348214,218.36000061035156,138.3947296142578,115.0999984741211,98.40980692938624,227.7671159691032,223.92999267578125,74899000,42339700,18225100,29743600,67925000
2022-10-11,136.97547912597656,112.20999908447266,96.60064697265625,220.30027770996094,216.5,139.31130670377667,115.4800033569336,98.65830604988687,223.8675314075409,225.75,136.22644606433332,110.38999938964844,95.73583087959295,219.02974388859892,215.0,137.88220810755857,112.70999908447266,96.84915655968368,222.46017178467181,220.9499969482422,77033700,56432200,26507100,30474000,77013200
2022-10-12,136.34474182128906,112.9000015258789,96.97838592529297,220.632568359375,217.24000549316406,138.33561191162715,113.83000183105469,98.16129407312707,222.69473825484218,219.3000030517578,136.16734514961954,111.4000015258789,96.1632747234346,218.88315167691422,211.50999450683594,137.123356205743,112.48999786376953,96.71994139625073,220.29049639676103,215.3300018310547,70433700,45728700,21876400,21903900,66860700
2022-10-13,140.92770385742188,112.52999877929688,98.46943664550781,228.93014526367188,221.72000122070312,141.51904121552016,113.44000244140625,99.1851454718156,230.74798252431322,222.99000549316406,132.43201728601596,105.3499984741211,93.81733685841787,214.16266509998607,206.22000122070312,133.04308543971524,107.87999725341797,94.58275063585123,214.8663450017115,208.3000030517578,113224000,86868100,34574500,42551800,91483000
2022-10-14,136.3841552734375,106.9000015258789,95.98434448242188,223.37890625,204.99000549316406,142.43559768266257,114.95999908447266,100.08972788557917,231.86215222207161,226.25999450683594,136.19689323010235,106.5999984741211,95.79548234543871,223.16389210675854,204.16000366210938,142.22861988773633,114.0999984741211,99.39389646244369,230.2006765855883,224.00999450683594,88598000,67737300,25410700,30198600,94124500
2022-10-17,140.35604858398438,113.79000091552734,99.3740234375,232.14553833007812,219.35000610351562,140.83897177317823,114.19000244140625,100.32829942385068,233.54313005951505,221.86000061035156,138.24691403880277,110.08999633789062,98.24082022971412,229.80971675903513,209.4499969482422,139.035378783641,110.11000061035156,98.27064016930143,230.474309900326,210.0399932861328,85250900,62782000,28419200,28142300,79428800
2022-10-18,141.67672729492188,116.36000061035156,100.16925048828125,233.09356689453125,220.19000244140625,144.58417712557898,119.5199966430664,102.85315883269428,238.4004698757012,229.82000732421875,138.5820153837327,114.79000091552734,99.37402428483074,230.03451447301313,217.25,143.39163709489873,119.05999755859375,102.51518181869643,237.7261236555429,229.5,99136600,65607400,24060700,26329600,75891900
